Left Cerebellum,Right Cerebellum,Left Brainstem,Right Brainstem,Left Cerebrum,Right Cerebrum,Inter-Hemispheric,filename,subject,emotion,priming,Posterior Lobe,Medulla,Temporal Lobe,Limbic Lobe,Frontal Lobe,Sub-lobar,Pons,Anterior Lobe,Occipital Lobe,Midbrain,Frontal-Temporal Space,Parietal Lobe,Gray Matter,White Matter,Cerebro-Spinal Fluid,true_label,predicted_label,error_count
2.627840432739969,3.3858459872669053,2.709677065020961,2.223452098692393,0.5501643994497856,0.3850798660993895,-0.3602675271882219,./emotion-fmri-neu/cp021_beta_fear_neutral_c0.nii.gz,21,fear,neutral,2.397135865649255,-1.105731707253479,0.6616471838247565,0.1027933688203712,-0.1010777605036056,0.0146342236524117,1.837148120144012,4.387272351431537,3.368951167773988,3.7556866964111655,-0.3716939990158264,0.0898934029817372,1.2443941405087071,0.3877018030417867,-0.1066994554340354,neutral,congruent,1
2.656857912792246,2.821926189892458,0.297987655269911,0.5415335735354536,1.2703241178205191,1.4451103955385594,1.7889697825649615,./emotion-fmri-neu/cp025_beta_anger_congruent_c0.nii.gz,25,anger,congruent,3.350375259160367,-0.3281798317017511,0.2311542013274944,0.635647959247116,0.9195364368041552,0.8363424842885558,0.6900677556942543,1.359412069298105,5.458944062010093,0.3196910793168873,1.280294046257931,1.5510207357964163,1.9145607661278812,1.1821304712600147,0.4637326805779874,congruent,incongruent,1
2.736650599693862,2.806033072689589,1.4395549891721915,1.7602301397440554,0.8684855179503923,0.992984479589115,-0.0359674719480421,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent,2.4781071878402594,1.531041793703473,0.1379584516194504,-0.2612134165828658,0.4720189497509938,0.3033400317026312,1.8880648236377533,3.390373066776744,5.559297330660966,1.3413781257063118,0.27456069316471,0.7860688657399145,1.4905375418396374,0.8900588220784821,0.4652628912459629,incongruent,congruent,1
2.8158575371195886,2.83057681217806,0.5952281003352607,0.3301594981847132,0.8381512400892148,0.8826184162550071,-0.2962715332486978,./emotion-fmri-neu/cp013_beta_fear_congruent_c0.nii.gz,13,fear,congruent,2.7497441943092773,-2.9270359042093834,0.5075501330241503,0.1482706849383456,-0.1044407240076518,0.3245820931508228,-0.6928611219009786,3.0067856674326583,5.024031441353641,2.19755769347303,1.957079079361926,1.4537053324560505,1.55061645711133,0.6971553564034506,-0.9977320893360608,congruent,incongruent,1
2.861333111704837,2.873227969814378,1.893616498186116,1.7596330477613449,2.7214880268633217,2.603388308613519,3.1084785005347686,./emotion-fmri-neu/cp008_beta_disgust_incongruent_c0.nii.gz,8,disgust,incongruent,3.16449351619489,-1.2456992238114937,1.435129866874166,2.051267790548027,2.548787514284085,2.131102186929024,1.9849785154504689,2.1702342389694134,6.285336800029484,2.3001154073311607,3.121958732159687,2.434494479721109,2.946551918334296,2.45445976999158,2.0023407895011984,incongruent,congruent,1
2.880156307916608,3.3175555616421413,0.3472780671886575,0.6641685160773553,0.9137702952740568,1.4783174622581872,1.074623697133584,./emotion-fmri-neu/cp024_beta_anger_congruent_c0.nii.gz,24,anger,congruent,3.3892058728791565,-0.012385269664154,0.4249471995799875,0.0629297089248805,0.9329748384846068,0.3530546657173615,0.1910615273876303,2.4232645941639466,5.069003928145087,0.8891411256936442,0.9551552827900316,1.2568894173737628,1.954278054389566,0.9480423218663088,0.0749152968777822,congruent,neutral,1
2.9194350465210466,2.4749389692602533,2.7928325418433,1.898248515145511,0.9044622894292662,0.9523154944396788,0.2345217800305515,./emotion-fmri-neu/cp021_beta_disgust_congruent_c0.nii.gz,21,disgust,congruent,2.577247697955048,1.26451336142914,0.2631701195522285,0.200617760412514,-0.2551917996663148,0.987338221439031,1.4749670140147106,2.968308029135993,6.035892402810894,3.3719342892962083,0.1589182166102739,1.228303490483443,1.4715315058691565,0.9142289975740252,0.6873039822535841,congruent,incongruent,1
2.9254879073213265,2.6813655814676176,0.8245598766480428,0.6111110063069688,1.5124923709882014,1.519200119844622,2.380566704159059,./emotion-fmri-neu/cp018_beta_anger_congruent_c0.nii.gz,18,anger,congruent,2.689612208405897,3.099138169610027,0.6827022659394144,1.1777711068922296,1.06795570721432,0.3028516609319665,0.5459259210284596,3.086669486030491,6.519573137298252,0.4005675881575057,0.7357891944187853,1.040149831717628,2.2403566776757944,1.1426261885515738,-0.839809186009433,congruent,incongruent,1
2.936451267553669,3.1342755001359976,1.908837668935452,1.2911128842520962,1.6242345147345598,1.4453145663110043,2.523090277653709,./emotion-fmri-neu/cp005_beta_disgust_congruent_c0.nii.gz,5,disgust,congruent,3.002575144968016,0.7567788196125819,1.0715563269993214,0.8123900176473378,1.0010916239357268,0.7066165628442351,-0.0264038037220983,3.1286294550199485,5.90311945905973,3.258968287258421,2.967065139920906,1.220960718532895,2.226352599631789,1.250271291746163,0.3202375492333171,congruent,incongruent,1
2.9431850458676623,3.211387176549898,1.724347580856315,2.0755716153067194,1.2069711148143392,1.4278204901600706,1.5332261327407566,./emotion-fmri-neu/cp017_beta_anger_incongruent_c0.nii.gz,17,anger,incongruent,3.071126461552078,1.6868018625844832,0.7088726194761895,0.4611371261334141,0.9511552887480684,0.5915574705005622,1.459760854531211,3.095193527823369,5.176295862669395,2.3345982116018607,1.9964293096001768,1.1711578280415678,2.117519293551874,1.004561020277466,-0.5974943691005643,incongruent,congruent,1
2.9809370404114044,2.9797794279894303,0.6408019106860212,0.7799462737450105,1.612345387691852,1.6496291184276977,1.3032913250877844,./emotion-fmri-neu/cp013_beta_disgust_congruent_c0.nii.gz,13,disgust,congruent,2.7395424230213683,-2.4781160780694744,0.9029257519891026,0.9345850750167825,0.7970904719095243,1.0807847887459965,-0.2644510967803606,3.5328634119779685,6.33991152775439,2.2348370463833573,1.9252951414089152,1.915549118979336,2.262529639841602,1.3748727973533812,-0.2781609860240391,congruent,incongruent,1
3.004879419980688,3.665438507989976,0.8189656563415629,0.9632145385742236,1.2574262685264832,1.714999723119856,1.5345594727052014,./emotion-fmri-neu/cp024_beta_disgust_congruent_c0.nii.gz,24,disgust,congruent,3.330133637666509,1.3937524748982812,0.8120238766955156,0.4011874576126173,1.0167230934246057,0.0161026851614752,0.8006980772937562,3.327734917054324,5.925243577087485,0.869224589585383,0.4865603693850487,2.0565499890989423,2.2125691178627496,1.2551215530490265,-0.2332163126931248,congruent,neutral,1
3.006056456369654,4.215242651491357,2.604976640545843,3.008251572864166,0.949374268150389,1.041321802196352,1.677906997490091,./emotion-fmri-neu/cp011_beta_anger_congruent_c0.nii.gz,11,anger,congruent,4.096691806066264,2.985545342433607,0.1943521877338091,1.0037645162249738,0.4492839612397071,1.1666006542717215,3.227444366785508,2.4639066842192845,5.283429549776346,2.3767078116404274,0.0319339632544791,-0.1810435892346828,1.802921404394688,0.8926368758325505,1.0090001707267044,congruent,incongruent,1
3.176340471199228,2.524194529654509,1.569494541060251,1.3935813449325871,2.343915936326313,2.215405805830464,2.3465661887608005,./emotion-fmri-neu/cp013_beta_fear_neutral_c0.nii.gz,13,fear,neutral,2.4597654493772017,0.0036774209756702,1.863178375497229,1.724240308521194,1.6059368235862774,2.089031507416171,0.5242867764117767,3.7506831782714656,6.508310437698699,2.6543127061305505,2.9443724148330186,1.7187213384876152,2.7254860964196963,1.9909455489699872,1.163074477048496,neutral,incongruent,1
3.4456958379326768,3.984187472861033,1.5041415741630262,1.3795099438816698,1.727606116171842,1.3429622155032297,2.636741668283011,./emotion-fmri-neu/cp001_beta_anger_neutral_c0.nii.gz,1,anger,neutral,3.7558012695840417,0.97148911948238,0.9167942784500122,0.6350546249692045,1.418575521953368,0.7180818494296042,0.959704950343961,3.5902641478638784,5.6088923729998745,1.975545266984324,0.5561258193244852,0.670382366187851,2.376425052532303,1.2786899340934732,0.4340115462198076,neutral,incongruent,1
3.4727766972132947,4.053147809922849,3.011112512758684,2.45230164202938,2.531125092205294,2.9807483545916904,4.262405322583849,./emotion-fmri-neu/cp009_beta_fear_neutral_c0.nii.gz,9,fear,neutral,3.66021012846088,4.332314845341638,3.001471088319543,1.7027651246589814,2.2090896026201388,1.304659706501505,2.365487721367163,3.970490371556202,6.930452960240023,2.7514898692776577,3.056086537385903,2.5901284382595486,3.419224632200953,2.34017471757387,1.2493810132914698,neutral,congruent,1
3.547065044785755,3.2660478275134714,1.6299607206791027,0.7909885283390966,2.394904378178229,2.38213509679644,3.1662410178519136,./emotion-fmri-neu/cp018_beta_disgust_congruent_c0.nii.gz,18,disgust,congruent,3.3980381130293718,2.639398075412839,1.5942549450570025,1.686015811782914,1.6188115022831733,1.0870574046167136,0.6366071468667733,3.462238345023907,8.319866725286035,1.4642393668965077,1.5656738254769051,2.3075452976186464,3.071753002533256,2.0179595074217525,-0.5916727921671944,congruent,incongruent,1
3.6955208639732473,4.093826063457987,1.9965125650186144,2.238511273838901,1.6261185505572917,2.25152851340055,2.7363632690971587,./emotion-fmri-neu/cp029_beta_disgust_incongruent_c0.nii.gz,29,disgust,incongruent,3.913313488112329,2.5862461671119368,1.149246262115283,1.3415776957303769,1.4839501383142328,0.6499451754274268,2.4248738928989075,3.818660157615545,7.233882334470795,1.739756139667664,1.7319332568824113,1.4457666680975452,2.795343130128965,1.614881744381388,-0.3002567806227954,incongruent,congruent,1
3.735547618539815,3.894693180769532,1.1706093935912625,1.93331773929644,1.6205900850235662,1.7576604078954663,1.4905019127364154,./emotion-fmri-neu/cp013_beta_anger_congruent_c0.nii.gz,13,anger,congruent,3.63465267541844,-1.437453061145269,1.1248098234265076,0.8771043806587185,0.397516009355991,1.0544021240392127,1.235686016554825,4.222864996679922,7.036243787737689,2.4180730036404694,2.161358209347016,2.6233690233133893,2.4560922463166204,1.4704870185979493,0.1219417679332806,congruent,incongruent,1
4.02269394387162,3.96330396322486,1.1288966020856357,0.8681160547523753,2.843923639858148,3.0700944713949245,3.589959364304564,./emotion-fmri-neu/cp024_beta_disgust_neutral_c0.nii.gz,24,disgust,neutral,4.226578596760205,0.9470405367547212,1.9803552842952796,1.619725777270326,2.4570404042570644,2.3090211902212574,0.4703742252963895,3.4169551872366783,7.824840977408062,1.4983351070402169,2.3823863506958287,3.0499029519467094,3.452041628883892,2.750058113561038,2.668945288757703,neutral,congruent,1
4.48344614383804,5.406454810504616,2.864167337806908,2.7005013931211264,2.8601410948093284,3.559851473555562,4.221848893226214,./emotion-fmri-neu/cp009_beta_anger_neutral_c0.nii.gz,9,anger,neutral,4.892806343735593,1.7247464625575224,3.3072160947806712,2.756854020939679,2.4281556451898885,1.8580632495435927,2.7794043982175918,4.976935998614203,8.328800614079222,2.9931690149048733,3.182608496042753,2.6135169485830123,4.101870482132622,2.769998801283815,1.870078013320876,neutral,congruent,1
4.793155509357714,4.577352638122064,1.1335351348121527,1.986062370687307,2.2919171773901423,2.656350425795772,2.774445671731286,./emotion-fmri-neu/cp013_beta_anger_neutral_c0.nii.gz,13,anger,neutral,4.13306345696656,1.0125097012231985,2.371072242535279,1.631786732986362,1.1587563062955204,1.592963856711514,2.467476207832412,5.921527624032033,8.43922555976152,0.8245383599308574,2.7740425534266,2.6876103942963776,3.338792125356846,2.2107723672969897,0.2513767130123313,neutral,incongruent,1
4.8199756052589295,4.633768377355758,3.649129084589741,4.055058106517538,-0.9264986497691544,-0.7284355634466138,-1.7507170559024168,./emotion-fmri-neu/cp020_beta_fear_incongruent_c0.nii.gz,20,fear,incongruent,4.203431304838605,5.812301457249831,1.223220881878343,-0.8802549311753162,-3.299806539170044,0.510577642859041,4.663958620267302,5.923219079346714,5.27083937883384,2.7025032886129505,1.101235681196988,-2.830356817392658,0.5877099054676217,-0.7940687585195548,0.017817635168953,incongruent,congruent,1
